Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths,Latitude,Longitude
MAYBROOK HILLS REHABILITATION AND HEALTHCARE CENTE,395514,301 VALLEY VIEW BOULEVARD,ALTOONA,Blair,8,0,49,1,187,18,0,0,40.514448,-78.377129
BARCLAY FRIENDS,395848,700 NORTH FRANKLIN,WEST CHESTER,Chester,37,9,42,18,71,18,5,0,39.970953,-75.607507
CLEPPER MANOR,396071,959 EAST STATE STREET,SHARON,Mercer,2,0,54,0,44,0,0,0,41.233054,-80.490288
"BELVEDERE CENTER, GENESIS HEALTHCARE, THE",395595,2507 CHESTNUT STREET,CHESTER,Delaware,70,6,39,17,126,39,9,0,39.87046,-75.364058
ST MONICA CENTER FOR REHABILITATION & HEALTHCARE,395558,2509 SOUTH FOURTH STREET,PHILADELPHIA,Philadelphia,43,4,23,15,163,2,0,1,39.916778,-75.154608
HARMAR VILLAGE CARE CENTER,396048,715 FREEPORT ROAD,CHESWICK,Allegheny,9,19,38,0,102,17,34,0,40.540964,-79.818682
TRANSITIONS HEALTHCARE GETTYSBURG,395798,595 BIGLERVILLE ROAD,GETTYSBURG,Adams,3,5,30,0,125,5,8,0,39.840268,-77.231114
MANORCARE HEALTH SERVICES-ALLENTOWN,395760,1265 SOUTH CEDAR CREST BLVD,ALLENTOWN,Lehigh,10,4,16,7,111,14,15,0,40.563526,-75.517995
SENA KEAN MANOR,395775,17083 ROUTE 6,SMETHPORT,McKean,2,40,19,0,115,7,3,0,41.797789,-78.461385
"WILLIAMSPORT HOME, THE",395678,1900 RAVINE ROAD,WILLIAMSPORT,Lycoming,11,3,25,0,121,14,36,0,41.261543,-77.025554
PENN HIGHLANDS JEFFERSON MANOR,395626,417 ROUTE 28,BROOKVILLE,Jefferson,3,0,48,0,90,4,0,0,41.160902,-79.084778
CONCORDIA AT REBECCA RESIDENCE,396067,3746 CEDAR RIDGE ROAD,ALLISON PARK,Allegheny,0,0,31,0,56,1,0,0,40.60044,-79.894605
"CARING PLACE, THE",395959,103 N. THIRTEENTH STREET,FRANKLIN,Venango,0,0,8,0,80,0,0,0,41.403294,-79.83128
RICHLAND HEALTHCARE AND REHABILITATION CENTER,395610,349 VOTECH DRIVE,JOHNSTOWN,Cambria,1,46,31,0,70,6,31,0,40.277516,-78.834838
SOUDERTON MENNONITE HOMES,395634,207 WEST SUMMIT AVENUE,SOUDERTON,Montgomery,0,23,22,0,58,4,285,0,40.310347,-75.332491
MANORCARE HEALTH SERVICES-NORTH HILLS,395826,1105 PERRY HIGHWAY,PITTSBURGH,Allegheny,112,44,45,28,129,54,44,0,40.545254,-80.035957
"LECOM AT VILLAGE SQUARE, LLC",395672,149 WEST 22ND STREET,ERIE,Erie,0,1,12,0,99,2,0,0,42.114083,-80.079024
OIL CITY HEALTHCARE AND REHABILITATION CENTER,395594,1293 GRANDVIEW ROAD,OIL CITY,Venango,5,0,25,0,75,1,0,0,41.462596000000005,-79.667733
MANORCARE HEALTH SERVICES-LAURELDALE,395477,2125 ELIZABETH AVENUE,LAURELDALE,Berks,4,14,35,0,157,23,21,0,40.391018,-75.903668
HIGHLANDS HEALTHCARE AND REHABILITATION CENTER,395683,918 MAIN STREET,LAPORTE,Sullivan,0,0,26,0,100,0,0,0,41.341397,-75.739109
MANORCARE HEALTH SERVICES-DALLASTOWN,395451,100 WEST QUEEN STREET,DALLASTOWN,York,2,50,44,1,155,3,23,0,39.898535,-76.645111
HOLY FAMILY HOME,395637,5300 CHESTER AVENUE,PHILADELPHIA,Philadelphia,3,3,4,0,30,6,5,0,39.940174,-75.22222800000002
SPIRITRUST LUTHERAN THE VILLAGE AT SHREWSBURY,395438,200 LUTHER ROAD,SHREWSBURY,York,68,24,42,17,57,34,128,0,39.751424,-76.679537
CHAMBERS POINTE HEALTH CARE CENTER,395944,1425 PHILADELPHIA AVENUE,CHAMBERSBURG,Franklin,0,0,244,0,,6,1,0,39.952574000000006,-77.647715
MESSIAH LIFEWAYS AT MESSIAH VILLAGE,395445,100 MOUNT ALLEN DRIVE,MECHANICSBURG,Cumberland,14,1,35,1,154,7,1,0,40.188369,-76.978462
MANORCARE HEALTH SERVICES-SUNBURY,395512,901 COURT STREET,SUNBURY,Northumberland,63,14,54,7,88,24,29,0,40.859146,-76.786702
POWERBACK REHABILITATION 1526 LOMBARD STREET,395485,1526 LOMBARD STREET,PHILADELPHIA,Philadelphia,67,9,40,17,117,22,3,0,39.944978,-75.167833
BRIDGEVILLE REHABILITATION & CARE CENTER,395596,3590 WASHINGTON PIKE,BRIDGEVILLE,Allegheny,4,7,54,0,156,13,5,0,40.322747,-80.139909
QUALITY LIFE SERVICES - SARVER,395534,126 IRON BRIDGE ROAD,SARVER,Butler,51,1,7,0,59,2,0,0,40.744836,-79.692719
GROVE MANOR,395510,435 NORTH BROAD STREET,GROVE CITY,Mercer,35,0,25,13,32,31,0,0,41.165757,-80.08177
MEADOWS NURSING AND REHABILITATION CENTER,395587,4 EAST CENTER STREET,DALLAS,Luzerne,0,2,335,0,97,2,8,0,0,0
"GROVE AT NORTH HUNTINGDON, THE",395382,249 MAUS DRIVE,NORTH HUNTINGDON,Westmoreland,3,11,7,0,105,1,0,0,40.328588,-79.74241
WAYNE WOODLANDS MANOR,395936,37 WOODLANDS DRIVE,WAYMART,Wayne,0,0,345,0,68,0,0,0,41.582436,-75.40007300000002
"GARDENS AT WYOMING VALLEY, THE",395456,50 N. PENNSYLVANIA AVE.,WILKES BARRE,Luzerne,9,2,15,3,85,15,0,0,41.244317,-75.878037
MASONIC VILLAGE AT WARMINSTER,396054,850 NORRISTOWN ROAD,WARMINSTER,Bucks,13,1,22,7,33,11,0,0,40.216361,-75.101984
HOMETOWN NURSING AND REHAB CEN,395875,149 LAFAYETTE AVENUE,TAMAQUA,Schuylkill,2,30,51,1,116,4,18,0,40.823326,-75.968028
ARTMAN LUTHERAN HOME,395922,250 NORTH BETHLEHEM PIKE,AMBLER,Montgomery,5,156,19,8,57,14,10,0,40.167636,-75.220547
HIGHLANDS AT WYOMISSING,395800,2000 CAMBRIDGE AVENUE,WYOMISSING,Berks,22,49,50,11,44,28,3,0,40.316028,-75.977353
DARWAY HEALTHCARE AND  REHABILITATION CENTER,395909,5865 ROUTE 154,FORKSVILLE,Sullivan,0,2,7,0,50,0,0,0,41.511562,-76.626083
CARING HEART REHABILITATION AND NURSING CENTER,395819,6445 GERMANTOWN AVENUE,PHILADELPHIA,Philadelphia,18,1,30,7,225,39,2,0,40.047904,-75.183228
ST MARY CENTER FOR REHABILITATION & HEALTHCARE,395621,701 LANSDALE AVENUE,LANSDALE,Montgomery,45,53,25,6,92,14,19,0,40.241017,-75.268878
MANORCARE HEALTH SERVICES-PETERS TOWNSHIP,395783,113 WEST MCMURRAY ROAD,MCMURRAY,Washington,60,57,38,11,101,32,23,0,40.273782,-80.129137
KADIMA REHABILITATION & NURSING AT CAMPBELLTOWN,395846,2880 HORSESHOE PIKE  PO BOX 137,PALMYRA,Lebanon,0,0,0,0,53,1,2,0,40.277278,-76.586268
SUNNYVIEW NURSING AND REHABILITATION CENTER,395788,107 SUNNYVIEW CIRCLE,BUTLER,Butler,9,12,20,0,209,10,11,0,40.848358,-79.887151
CROSSLANDS,395388,PO BOX 100 RT 926,KENNETT SQUARE,Chester,1,21,18,0,54,6,36,0,0,0
GREENERY CENTER FOR REHAB AND NURSING,395695,2200 HILL CHURCH-HOUSTON ROAD,CANONSBURG,Washington,0,0,99,0,88,1,0,0,40.242413,-80.19320700000002
WESLEY  ENHANCED LIVING AT STAPELEY,395715,6300 GREENE STREET,PHILADELPHIA,Philadelphia,12,13,16,6,104,3,1,0,40.039629,-75.185288
MEADOW VIEW NURSING CENTER,395830,1404 HAY STREET,BERLIN,Somerset,0,0,3,0,104,3,7,0,39.915929,-78.942835
SUNSET RIDGE HEALTHCARE AND REHABILITATION CENTER,395953,3298 RIDGE ROAD,BLOOMSBURG,Columbia,0,69,18,0,58,1,0,0,41.036287,-76.404159
"GARDENS FOR MEMORY CARE AT EASTON, THE",395708,500 WASHINGTON STREET,EASTON,Northampton,1,1,25,17,110,9,1,0,40.687362,-75.212232
PREMIER ARMSTRONG REHABILITATION AND NURSING FAC,395471,265 SOUTH MCKEAN STREET,KITTANNING,Armstrong,40,0,13,2,70,12,1,0,40.812598,-79.516235
SNU ARMSTRONG CO MEMORIAL HOSP,395890,ONE NOLTE DRIVE,KITTANNING,Armstrong,0,0,0,0,8,0,0,0,0,0
ELMWOOD GARDENS OF PRESBYERIAN SENIORCARE,395474,2628 ELMWOOD AVENUE,ERIE,Erie,0,4,19,0,48,3,14,0,42.10153,-80.09977
POWERBACK REHABILITATION 3485 DAVISVILLE ROAD,396017,3485 DAVISVILLE ROAD,HATBORO,Montgomery,15,15,18,1,83,21,9,0,40.160338,-75.093473
CORRY MANOR,395489,640 WORTH STREET,CORRY,Erie,28,25,3,3,109,12,23,1,41.930782,-79.651966
MAPLEWOOD NURSING AND REHAB  CENTER,395865,125 W SCHOOLHOUSE LANE,PHILADELPHIA,Philadelphia,19,35,26,19,125,8,10,0,40.032296,-75.174823
CHARLES M. MORRIS NURSING AND,395526,200 JHF DRIVE,PITTSBURGH,Allegheny,12,6,10,7,63,13,1,0,40.41401,-79.921636
"PLEASANT VALLEY MANOR, INC",395491,4227 MANOR DRIVE,STROUDSBURG,Monroe,3,0,11,6,96,2,1,0,40.949411,-75.288197
REHAB & NURSING CTR GREATER PITTSBURGH,395851,890 WEATHERWOOD LANE,GREENSBURG,Westmoreland,130,65,34,12,67,41,30,0,40.288884,-79.532847
DOCK TERRACE,395557,275 DOCK DRIVE,LANSDALE,Montgomery,47,132,50,21,58,43,48,0,40.257554,-75.336916
SWAIM HEALTH CENTER,395375,210 BIG SPRING ROAD,NEWVILLE,Cumberland,13,0,35,0,68,15,50,0,40.164469,-77.403642
PHILADELPHIA NURSING HOME,395478,GIRARD AND CORINTHIAN AVE,PHILADELPHIA,Philadelphia,130,12,28,11,259,41,26,0,0,0
SAINT ANNE HOME,395539,685 ANGELA DRIVE,GREENSBURG,Westmoreland,4,23,27,1,145,4,15,0,40.306435,-79.528494
MEADVILLE MEDICAL CTR TCU,395894,1034 GROVE STREET,MEADVILLE,Crawford,0,0,0,0,15,6,2,0,41.633453,-80.145026
EPHRATA MANOR,395857,99 BETHANY ROAD,EPHRATA,Lancaster,17,9,27,4,104,27,26,0,40.164738,-76.172433
QUALITY LIFE SERVICES - GROVE CITY,395593,400 HILLCREST AVENUE,GROVE CITY,Mercer,42,11,19,3,82,22,11,0,41.166926,-80.085538
"COMMUNITIES AT INDIAN HAVEN,",395778,1675 SALTSBURG AVENUE,INDIANA,Indiana,10,0,20,0,79,10,0,0,40.612212,-79.171709
MANORCARE HEALTH SERVICES-BETHLEHEM (2029),395527,2029 WESTGATE DRIVE,BETHLEHEM,Lehigh,47,68,53,37,141,50,55,0,40.640733,-75.407547
LITTLE FLOWER MANOR,395821,1201 SPRINGFIELD ROAD,DARBY,Delaware,26,74,48,6,87,14,43,0,39.921778,-75.27296700000001
"INN AT FREEDOM VILLAGE,THE",396062,35 FREEDOM BOULEVARD,WEST BRANDYWINE,Chester,16,9,34,10,40,5,2,0,40.013342,-75.79056200000001
HEMPFIELD MANOR,395705,1118 WOODWARD DRIVE,GREENSBURG,Westmoreland,3,24,15,0,117,5,103,0,40.289989,-79.573423
FAIRLANE GARDENS NURSING AND REHAB AT READING,395627,21 FAIRLANE ROAD,READING,Berks,26,47,35,2,102,18,15,0,40.304423,-75.853225
ELM TERRACE GARDENS,395507,660 NORTH BROAD STREET,LANSDALE,Montgomery,0,0,36,0,68,6,5,0,40.246482,-75.278864
MANORCARE HEALTH SERVICES-GREEN TREE,395743,1848 GREENTREE ROAD,PITTSBURGH,Allegheny,6,26,26,0,128,8,40,0,40.39642,-80.066082
FORESTVIEW,395907,2301 EDINBORO ROAD,ERIE,Erie,0,0,23,0,79,0,34,0,42.059652,-80.103663
LUTHER ACRES MANOR,395406,400 SAINT LUKE DR,LITITZ,Lancaster,46,13,50,29,79,53,1,0,40.151905,-76.292192
MORAVIAN HALL SQUARE HEALTH AND WELLNESS CENTER,395752,175 WEST NORTH STREET,NAZARETH,Northampton,0,3,36,0,56,6,12,0,40.745834,-75.315126
CUMBERLAND CROSSINGS RETIREMENT COMMUNITY,395876,1 LONGSDORF WAY,CARLISLE,Cumberland,36,0,6,0,57,40,2,0,40.177533,-77.198015
YORK NURSING AND REHABILITATION CENTER,395687,7101 OLD YORK ROAD,OAK LANE,Montgomery,8,16,25,4,162,2,0,0,40.061348,-75.136949
SWEDEN VALLEY MANOR,395699,1028 EAST SECOND STREET,COUDERSPORT,Potter,0,3,7,0,106,0,17,0,41.769835,-77.978506
MOUNTAIN TOP HEALTHCARE AND REHABILITATION  CENTER,395542,185 SOUTH MOUNTAIN BOULEVARD,MOUNTAIN TOP,Luzerne,0,0,47,1,80,20,0,0,41.151465,-75.89463
RIVERSIDE HEALTHCARE AND REHABILITATION CENTER,395564,500 WEST HOSPITAL STREET,TAYLOR,Lackawanna,0,1,34,0,108,5,5,0,41.380393,-75.726084
FOXDALE VILLAGE,395838,500 E. MARYLYN AVENUE,STATE COLLEGE,Centre,0,0,12,0,38,2,14,0,40.783602,-77.83913900000002
"ORCHARD MANOR, INC",395793,20 ORCHARD DRIVE,GROVE CITY,Mercer,16,0,12,0,92,4,0,0,41.152443,-80.074616
MASONIC VILLAGE AT SEWICKLEY,395638,1000 MASONIC DRIVE,SEWICKLEY,Allegheny,3,0,13,0,108,4,2,0,40.527891,-80.14316
UPMC MCKEESPORT LONG TERM CARE,395925,1500 FIFTH AVENUE,MCKEESPORT,Allegheny,0,0,0,0,9,15,1,0,40.3523,-79.849218
NURSING AND REHABILITATION AT THE MANSION,395482,1040-52 MARKET STREET,SUNBURY,Northumberland,0,5,44,0,64,4,5,0,40.859189,-76.784405
CARING HEIGHTS COMMUNITY CARE & REHAB CTR,395603,234 CORAOPOLIS ROAD,CORAOPOLIS,Allegheny,5,0,25,2,94,9,0,0,40.501215,-80.115263
RIDGEVIEW HEALTHCARE & REHAB CENTER,395929,200 PENNSYLVANIA AVENUE,SHENANDOAH,Schuylkill,3,0,0,0,100,1,0,0,40.82589,-76.206638
CARLETON HEALTHCARE AND REHABILITATION CENTER,395712,10 WEST AVENUE,WELLSBORO,Tioga,1,0,7,0,15,0,0,0,41.744076,-77.307685
ROUSE WARREN COUNTY HOME,395609,701 ROUSE AVENUE,YOUNGSVILLE,Warren,3,38,28,0,148,2,52,0,41.844239,-79.301824
CONCORDIA LUTHERAN HEALTH AND HUMAN CARE,395684,134 MARWOOD ROAD,CABOT,Butler,6,5,57,0,122,7,14,0,40.775159,-79.783451
LAUREL SQUARE HEALTHCARE AND REHABILITATION CENTER,395535,1020 OAK LANE AVENUE,PHILADELPHIA,Philadelphia,63,2,26,21,51,16,5,0,40.054977,-75.135762
MID-VALLEY HEALTH CARE CENTER,395644,81 STURGES ROAD,PECKVILLE,Lackawanna,1,2,9,0,34,3,4,0,0,0
"GROVE AT HARMONY, THE",395758,191 EVERGREEN MILL ROAD,HARMONY,Butler,2,0,9,0,102,0,2,0,40.803651,-80.110488
ARBUTUS PARK MANOR,396069,207 OTTAWA STREET,JOHNSTOWN,Cambria,12,1,24,0,118,13,27,0,40.283677,-78.880594
BERWICK HEALTH AND REHABILITATION,395421,801 EAST 16TH STREET,BERWICK,Columbia,47,4,30,18,110,30,16,0,41.070526,-76.229486
WILLOWBROOKE CTSKDCARECTR ATNORMANDY FARMS ESTATES,395665,8000 TWIN SILO DRIVE,BLUE BELL,Montgomery,1,0,18,0,58,8,0,0,40.187053,-75.28587
ELIZABETH MANOR HEALTHCAREANDREHABILITATION CENTER,395469,320 SOUTH MARKET STREET,ELIZABETHTOWN,Lancaster,0,1,15,0,63,19,4,0,40.147567,-76.6034
ROLLING HILLS HEALTHCARE AND REHABILITATION CENTER,395614,17350 OLD TURNPIKE ROAD,MILLMONT,Union,1,1,20,0,53,0,1,0,40.89751700000001,-77.186026
"PATRIOT, A CHOICE COMMUNITY THE",395840,495 WEST PATRIOT STREET,SOMERSET,Somerset,24,26,26,0,69,9,23,0,40.007569,-79.088866
QUALITY LIFE SERVICES - MARKLEYSBURG,395870,252 MAIN STREET,MARKLEYSBURG,Fayette,22,23,10,0,55,16,3,0,39.733533,-79.453113
PETER BECKER COMMUNITY,395648,800 MAPLE AVENUE,HARLEYSVILLE,Montgomery,14,2,48,21,48,5,4,0,40.293255,-75.376561
"PREMIER AT SUSQUEHANNA FOR NURSING AND REHAB, LLC",395428,990 MEDICAL ROAD,MILLERSBURG,Dauphin,115,31,49,31,136,66,28,1,40.552459,-76.951412
BRINTON MANOR NURSING AND REHABILITATION CENTER,395917,549 BALTIMORE PIKE,GLEN MILLS,Delaware,57,9,19,13,65,20,2,0,39.889187,-75.510421
MASONIC VILLAGE AT LAFAYETTE HILL,395818,801 RIDGE PIKE,LAFAYETTE HILL,Montgomery,1,37,9,2,51,7,23,1,40.078327,-75.249922
CONCORDIA AT THE CEDARS,396059,4363 NORTHERN PIKE,MONROEVILLE,Allegheny,1,0,24,0,55,2,0,0,40.434263,-79.74716
SCHUYLKILL CENTER,395831,1000 SCHUYLKILL MANOR RD,POTTSVILLE,Schuylkill,106,1,93,20,114,56,4,0,40.696137,-76.183608
WILLOWBROOKE COURT-SOUTHAMPTON,395490,238 STREET ROAD,SOUTHAMPTON,Bucks,37,1,27,14,70,40,1,0,40.180086,-75.053621
"TCU AT NAZARETH HOSPITAL, THE",396002,2601 HOLME AVENUE,PHILADELPHIA,Philadelphia,11,2,2,2,16,19,4,0,40.058529,-75.043387
SHIPPENSBURG HEALTH CARE CENTER,395964,121 WALNUT BOTTOM ROAD,SHIPPENSBURG,Cumberland,104,16,73,33,101,34,16,0,40.05953900000001,-77.492618
ELIZABETHTOWN HEALTHCARE AND REHAB CENTER,395844,141 HEISEY AVENUE,ELIZABETHTOWN,Lancaster,43,0,15,7,45,8,2,0,40.130012,-76.573814
CRAWFORD COUNTY CARE CENTER,395853,20881 STATE HIGHWAY 198,SAEGERTOWN,Crawford,0,3,0,0,128,17,14,0,41.724576000000006,-80.149909
CLARION HEALTHCARE AND REHABILITATION CENTER,395707,999 HEIDRICK STREET,CLARION,Clarion,4,0,10,0,44,2,0,0,41.202046,-79.376834
GRANDVIEW NURSING AND REHABILITATION,395623,78 WOODBINE LANE,DANVILLE,Montour,116,0,69,18,119,62,0,0,40.964532,-76.578037
"VALLEY VIEW HAVEN, INC",395787,4702 EAST MAIN STREET,BELLEVILLE,Mifflin,3,1,18,1,132,8,8,0,40.614728,-77.702694
"GARDENS AT EASTON, THE",395729,498 WASHINGTON STREET,EASTON,Northampton,1,0,16,0,165,2,0,0,40.687362,-75.212179
SHOOK HOME THE,395918,55 SOUTH SECOND STREET,CHAMBERSBURG,Franklin,50,5,33,19,49,23,20,0,39.936254,-77.659436
RIDGEVIEW HEALTHCARE AND REHABILITATION CENTER,395652,30 FOURTH AVENUE,CURWENSVILLE,Clearfield,0,0,29,0,97,0,0,0,40.984713,-78.532352
FRIENDSHIP VILLAGE OF SOUTH HI,395688,1290 BOYCE ROAD,PITTSBURGH,Allegheny,2,1,17,0,69,2,3,0,40.315797,-80.108391
JUNIPER VILLAGE AT BROOKLINE-REHABILITATION AND SK,395756,1950 CLIFFSIDE DRIVE,STATE COLLEGE,Centre,2,0,10,0,61,6,1,0,40.78985600000001,-77.829155
REFORMED PRESBYTERIAN HOME,395561,2344 PERRYSVILLE AVENUE,PITTSBURGH,Allegheny,2,12,6,1,43,7,17,0,40.467402,-80.009926
CENTRE CREST,395779,502 EAST HOWARD STREET,BELLEFONTE,Centre,12,29,22,1,211,33,20,0,40.916112,-77.769434
SHERWOOD OAKS,395549,100 NORMAN DRIVE,CRANBERRY TOWNSHIP,Butler,0,1,8,0,34,2,31,0,40.705181,-80.11578400000002
BUCKTAIL MEDICAL CENTER,395448,1001 PINE STREET,RENOVO,Clinton,0,5,5,0,27,1,0,0,41.326938,-77.737445
GETTYSBURG CENTER,395733,867 YORK ROAD,GETTYSBURG,Adams,0,3,32,0,91,3,0,0,39.837569,-77.213684
BRIARLEAF NURSING AND CONVAL C,395409,252 BELMONT AVENUE,DOYLESTOWN,Bucks,95,3,68,20,136,12,0,0,40.314967,-75.124677
SLATE BELT HEALTH & REHABILITATION CENTER,395494,"701 SLATE BELT BLVD, RD 3",BANGOR,Northampton,75,41,35,23,89,35,8,0,0,0
HIGHLAND VIEW HEALTHCARE AND REHABILITATION CENTER,395877,90 MAIN STREET,BROCKWAY,Jefferson,4,3,12,0,37,10,0,0,41.249659,-78.804601
LEHIGH CENTER,395939,1718 SPRING CREEK ROAD,MACUNGIE,Lehigh,70,22,47,23,109,40,8,0,40.545128,-75.571543
NEWPORT MEADOWS HEALTH AND REHABILITATION CENTER,395403,41 NEWPORT AVENUE,CHRISTIANA,Lancaster,25,1,19,4,104,2,18,0,39.958487,-75.991521
WESTMINSTER WOODS AT HUNTINGDO,396015,360 WESTMINSTER DRIVE,HUNTINGDON,Huntingdon,10,1,4,1,53,28,9,0,40.515798,-78.011666
PENNSBURG MANOR,395555,530 MACOBY STREET,PENNSBURG,Montgomery,39,4,39,11,99,30,2,0,40.397172,-75.493604
KIRKLAND VILLAGE,395916,2335 MADISON AVENUE,BETHLEHEM,Northampton,37,7,28,10,44,33,2,0,40.643689,-75.370045
EDISON MANOR NURSING & REHABILITATION CENTER,395536,222 WEST EDISON AVENUE,NEW CASTLE,Lawrence,20,2,126,1,89,17,2,0,41.01118,-80.351807
WESTON REHABILITATION & NURSING CENTER,396024,1896 LEITHSVILLE ROAD,HELLERTOWN,Northampton,0,0,0,0,22,0,0,0,40.560922,-75.340172
MEADOWCREST HEALTHCARE AND REHABILITATION CENTER,395698,1200 BRAUN ROAD,BETHEL PARK,Allegheny,0,0,13,0,43,0,2,0,40.2914,-80.042058
QUAKERTOWN CENTER,395405,1020 SOUTH MAIN STREET,QUAKERTOWN,Bucks,0,4,27,0,127,6,0,0,40.430058,-75.344037
KADIMA REHABILITATION & NURSING AT PALMYRA,395506,341 NORTH RAILROAD ST,PALMYRA,Lebanon,0,1,1,0,35,0,0,0,40.311575,-76.599291
HILLSDALE PARK REHAB CENTER,395569,383 MOUNTAIN VIEW DRIVE,HILLSDALE,Indiana,3,1,1,0,71,1,13,0,0,0
PENNWOOD NURSING AND REHABILITATION CENTER LLC,395883,909 WEST STREET,PITTSBURGH,Allegheny,3,0,2,1,98,4,0,0,40.44486,-79.889823
LAUREL LAKES REHABILITATION AND WELLNESS CENTER,395613,201 FRANKLIN FARM LANE,CHAMBERSBURG,Franklin,55,0,39,2,154,28,13,0,39.928989,-77.629798
MEADOWOOD,395768,3205 SKIPPACK PIKE PO BOX 670,WORCESTER,Montgomery,4,30,16,1,46,6,27,0,40.2037,-75.350107
LOYALHANNA CARE CENTER,395860,535 MCFARLAND ROAD,LATROBE,Westmoreland,,,,,,,,,40.327089,-79.394327
MANORCARE HEALTH SERVICES-KING OF PRUSSIA,395834,600 WEST VALLEY FORGE ROAD,KING OF PRUSSIA,Montgomery,8,24,20,3,110,8,12,0,40.103045,-75.39379600000001
KUTZTOWN MANOR,395680,120 TREXLER AVENUE,KUTZTOWN,Berks,44,1,28,15,97,7,2,0,40.512468,-75.771977
HAVENCREST HEALTHCARE AND REHABILITATION CENTER,395633,1277 COUNTRY CLUB ROAD,MONONGAHELA,Washington,0,0,21,0,40,0,0,0,40.173988,-79.914235
WOODLAND PARK REHAB CENTER,395697,18889 CROGHAN PIKE,ORBISONIA,Huntingdon,92,11,31,13,112,41,5,0,40.249300000000005,-77.895475
TEL HAI RETIREMENT COMMUNITY,395562,1200 TEL HAI CIRCLE,HONEY BROOK,Chester,2,0,24,0,109,8,29,0,40.061501,-75.885435
KADIMA REHABILITATION & NURSING AT LUZERNE,395484,463 NORTH HUNTER HWY,DRUMS,Luzerne,0,0,1,0,35,0,1,0,41.049811,-75.958094
BERKSHIRE CENTER,395938,5501 PERKIOMEN AVENUE,READING,Berks,78,2,71,27,112,23,3,0,40.297674,-75.843275
COUNTRYSIDE CHRISTIAN COMMUNITY,395681,200 BELLANN COURT,ANNVILLE,Lebanon,0,0,0,0,0,0,1,0,40.350293,-76.529916
CRESTVIEW CENTER,395459,262 TOLL GATE ROAD,LANGHORNE,Bucks,113,14,59,24,150,39,11,0,40.207462,-74.924001
MONTICELLO HOUSE,395974,1048 W BALTIMORE AVENUE,MEDIA,Delaware,3,5,4,3,64,5,1,0,0,0
MANORCARE HEALTH SERVICES - WALLINGFORD,395685,115 SOUTH PROVIDENCE ROAD,WALLINGFORD,Delaware,1,19,34,10,135,7,2,0,39.897589,-75.372179
TRANSITIONS HEALTHCARE WASHINGTON PA,395692,90 HUMBERT LANE,WASHINGTON,Washington,85,1,47,11,104,23,3,0,40.185209,-80.25100300000001
ROSEWOOD REHABILITATION & NURSING CENTER,395416,401 UNIVERSITY DRIVE,SCHUYLKILL HAVEN,Schuylkill,1,0,20,0,132,0,0,0,40.642123,-76.171047
FOREST CITY NURSING AND REHAB CENTER,395554,915 DELAWARE STREET,FOREST CITY,Susquehanna,19,19,18,7,84,8,27,0,41.655612,-75.467273
LUTHERAN COMMUNITY AT TELFORD,395804,12 LUTHERAN HOME DRIVE,TELFORD,Montgomery,0,0,39,0,58,6,2,0,40.329953,-75.329376
NORTHAMPTON COUNTY-GRACEDALE,395476,GRACEDALE AVENUE,NAZARETH,Northampton,115,112,151,43,539,21,32,0,0,0
"BEACON RIDGE, A CHOICE COMM",395702,1515 WAYNE AVENUE,INDIANA,Indiana,29,0,7,5,78,28,1,0,40.589836,-79.161631
SPIRITRUST LUTHERAN THE VILLAGE AT SPRENKLE DRIVE,395612,1801 FOLKEMER CIRCLE,YORK,York,0,7,20,0,81,12,43,0,39.992155,-76.750661
ELKINS CREST HEALTH & REHABILITATION CENTER,395711,265 E. TOWNSHIP LINE ROAD,ELKINS PARK,Montgomery,21,73,8,7,129,10,7,0,40.071625,-75.100938
CONESTOGA VIEW,395774,900 EAST KING STREET,LANCASTER,Lancaster,165,161,56,27,345,101,153,0,40.039617,-76.283344
TRANSITIONS HEALTHCARE NORTH HUNTINGDON,395585,8850 BARNES LAKE ROAD,NORTH HUNTINGDON,Westmoreland,94,0,32,2,81,50,0,0,40.316099,-79.69194
LONGWOOD AT OAKMONT,395882,500 ROUTE 909,VERONA,Allegheny,8,4,25,0,57,5,10,0,40.527852,-79.806401
"MENNONITE HOME, THE",395559,1520 HARRISBURG PIKE,LANCASTER,Lancaster,36,28,88,21,108,46,56,0,40.065262,-76.345239
LAUREL VIEW VILLAGE,395891,2000 CAMBRIDGE DRIVE,DAVIDSVILLE,Somerset,0,0,0,0,55,2,0,0,40.251644,-78.90881500000002
MANORCARE HEALTH SERVICES-BETHLEHEM (2021),395429,2021 WESTGATE DRIVE,BETHLEHEM,Lehigh,18,65,33,14,156,9,13,0,40.640175,-75.407368
DUNMORE HEALTH CARE CENTER,395567,1000 MILL STREET,DUNMORE,Lackawanna,6,1,17,0,70,2,3,0,41.409618,-75.62742
HOMEWOOD AT PLUM CREEK,395898,425 WESTMINSTER AVENUE,HANOVER,York,68,80,41,9,92,42,154,0,39.786083,-76.990452
"MANOR AT ST LUKE VILLAGE,THE",395636,1711 EAST BROAD STREET,HAZLETON,Luzerne,0,0,36,0,93,4,2,0,40.941225,-75.950777
